# wav(nm): wavelength in nm (vacuum)
# flux: normalized flux
wav(nm),flux
358.52618032264024,0.7360777799999999
358.566195532677,0.69355696
358.60621074287707,0.6458166399999999
358.6462259532404,0.60750904
358.6862411637671,0.5837551399999998
358.7262563744567,0.57954166
358.7662715853093,0.5895541
358.80628679632497,0.6038094399999999
358.84630200750337,0.6179652
358.8863172188448,0.6333430999999999
358.92633243034885,0.6473107
358.96634764201565,0.65773082
359.00636285384496,0.66325552
359.0463780658369,0.66627506
359.08639327799125,0.6705021199999999
359.12640849030805,0.68089216
359.16642370278703,0.7018631799999999
359.2064389154284,0.72872384
359.2464541282319,0.75297744
359.2864693411975,0.76727694
359.32648455432525,0.77063494
359.3664997676149,0.76298424
359.40651498106644,0.75005476
359.4465301946798,0.73964334
359.486545408455,0.7380740800000001
359.5265606223918,0.74061
359.5665758364903,0.7451450000000001
359.60659105075024,0.7535661
359.6466062651717,0.75952944
359.6866214797546,0.75899216
359.72663669449884,0.7628655
359.7666519094043,0.77065256
359.80666712447106,0.77699252
359.84668233969876,0.7835340599999999
359.8866975550877,0.7926463199999999
359.9267127706376,0.7965613199999999
359.9667279863484,0.79689466
360.0067432022201,0.79527306
360.04675841825247,0.7929361
360.08677363444565,0.78886796
360.1267888507994,0.78348764
360.1668040673137,0.78053202
360.20681928398864,0.77816142
360.24683450082387,0.77024164
360.28684971781956,0.7544933
360.3268649349755,0.73611566
360.36688015229174,0.71561982
360.406895369768,0.69782738
360.44691058740455,0.68863328
360.4869258052008,0.69055618
360.5269410231572,0.69788678
360.56695624127354,0.70377376
360.60697145954964,0.70511692
360.6469866779854,0.7068409
360.68700189658097,0.71135846
360.727017115336,0.71530618
360.76703233425053,0.72354158
360.80704755332476,0.74203022
360.84706277255816,0.75523924
360.88707799195106,0.75387246
360.927093211503,0.7420570200000001
360.96710843121434,0.7281382799999999
361.0071236510847,0.7092345
361.0471388711142,0.69252672
361.08715409130264,0.68191812
361.12716931165,0.6783531
361.1671845321561,0.68034066
361.2071997528211,0.6897557400000001
361.2472149736449,0.7044089
361.2872301946271,0.72034742
361.327245415768,0.72982932
361.3672606370674,0.7265713999999999
361.40727585852517,0.7075415599999999
361.4472910801413,0.6821299
361.48730630191585,0.6637274200000001
361.5273215238487,0.6618101599999999
361.56733674593966,0.67465078
361.6073519681885,0.70204554
361.6473671905956,0.73526676
361.68738241316055,0.7615513
361.7273976358834,0.7784253400000001
361.76741285876415,0.7872389
361.8074280818027,0.78486582
361.84744330499876,0.7691891200000001
361.88745852835257,0.7426330200000001
361.9274737518639,0.7083229400000001
361.96748897553266,0.6717439000000001
362.00750419935895,0.64570408
362.04751942334246,0.64256238
362.0875346474834,0.65773328
362.1275498717814,0.68126502
362.1675650962366,0.70544346
362.20758032084893,0.72004902
362.24759554561825,0.7216884
362.28761077054446,0.72208744
362.3276259956277,0.7303128
362.3676412208676,0.74185892
362.4076564462643,0.75535346
362.4476716718177,0.76049588
362.4876868975277,0.75651116
362.5277021233942,0.74476384
362.56771734941725,0.73510168
362.6077325755966,0.73168904
362.6477478019324,0.74796578
362.6877630284244,0.77590182
362.7277782550727,0.8036925399999999
362.76779348187705,0.82902704
362.8078087088375,0.8465936
362.8478239359539,0.8496393
362.8878391632263,0.8455641
362.9278543906545,0.8403014799999999
362.9678696182387,0.83667888
363.0078848459785,0.83491308
363.0479000738739,0.8310850000000001
363.0879153019251,0.81335654
363.1279305301317,0.78012684
363.1679457584937,0.73031706
363.20796098701135,0.6765540000000001
363.2479762156841,0.63462826
363.2879914445122,0.61574776
363.32800667349557,0.6201348799999999
363.36802190263415,0.64597074
363.40803713192764,0.68344362
363.4480523613762,0.70998122
363.48806759097977,0.72052958
363.5280828207382,0.72489348
363.5680980506513,0.72300816
363.60811328071924,0.72118796
363.64812851094183,0.72659426
363.6881437413191,0.73657302
363.72815897185086,0.74298972
363.7681742025371,0.74945286
363.80818943337783,0.75351228
363.8482046643728,0.75439648
363.8882198955221,0.75843974
363.9282351268257,0.7712584600000001
363.9682503582832,0.78567628
364.00826558989513,0.79845256
364.0482808216609,0.80875798
364.0882960535807,0.8138417199999999
364.12831128565426,0.80922272
364.1683265178817,0.79989676
364.20834175026295,0.7861
364.2483569827978,0.77589902
364.28837221548633,0.7683622999999999
364.32838744832856,0.75682498
364.3684026813241,0.74221512
364.4084179144731,0.73213678
364.4484331477755,0.7235262
364.48844838123114,0.71413984
364.5284636148402,0.7101989200000001
364.5684788486023,0.7084025599999999
364.6084940825174,0.7048932800000001
364.6485093165857,0.70504362
364.6885245508069,0.71534484
364.728539785181,0.7339713
364.76855501970795,0.7535365
364.8085702543879,0.7631410200000001
364.8485854892202,0.7603388
364.88860072420545,0.75268058
364.9286159593431,0.7462659200000001
364.96863119463336,0.7416983
365.00864643007617,0.74026992
365.0486616656712,0.73967662
365.0886769014186,0.7366583999999999
365.1286921373183,0.73195754
365.1687073733702,0.73010402
365.2087226095742,0.73031248
365.2487378459303,0.73514894
365.28875308243835,0.74535962
365.32876831909846,0.76015504
365.3687835559104,0.77624424
365.40879879287394,0.79157124
365.4488140299895,0.8046096799999999
365.4888292672566,0.8126197999999999
365.5288445046755,0.8145148000000001
365.5688597422458,0.8139402199999999
365.60887497996754,0.8108337999999999
365.64889021784086,0.80661006
365.6889054558655,0.80384656
365.7289206940413,0.8047116000000001
365.76893593236855,0.80644744
365.80895117084685,0.81469044
365.84896640947625,0.82448814
365.8889816482568,0.8296271199999999
365.92899688718813,0.83110622
365.96901212627046,0.83099886
366.00902736550375,0.82417336
366.0490426048877,0.81478344
366.0890578444225,0.8100974799999999
366.12907308410786,0.8082087400000001
366.1690883239438,0.80927188
366.20910356393046,0.81601492
366.2491188040674,0.8230679399999999
366.2891340443548,0.8237716599999999
366.32914928479255,0.81674262
366.3691645253806,0.8069066599999999
366.4091797661189,0.8008242400000001
366.44919500700723,0.7969449799999999
366.48921024804565,0.7908158399999999
366.52922548923414,0.78774248
366.5692407305727,0.7894688599999999
366.6092559720611,0.79435622
366.6492712136993,0.8032899199999999
366.68928645548726,0.81380914
366.72930169742494,0.81954886
366.7693169395123,0.8186614600000001
366.80933218174926,0.8152386
366.8493474241356,0.8107147400000001
366.8893626666716,0.80801718
366.92937790935684,0.8049279800000001
366.96939315219157,0.79772286
367.00940839517546,0.7830616
367.0494236383086,0.7652483199999999
367.08943888159087,0.75092356
367.1294541250223,0.7471440799999999
367.16946936860256,0.7559648999999999
367.20948461233183,0.7739261799999999
367.24949985621015,0.79597746
367.28951510023705,0.8186603
367.3295303444129,0.8346549
367.36954558873754,0.8407723
367.4095608332106,0.8397375800000001
367.44957607783243,0.83197966
367.48959132260256,0.81735758
367.52960656752145,0.80430174
367.5696218125886,0.79950962
367.6096370578039,0.80110496
367.64965230316767,0.80524902
367.6896675486796,0.8113859800000001
367.7296827943396,0.80971612
367.76969804014794,0.7956399000000001
367.809713286104,0.77092754
367.84972853220825,0.74231128
367.88974377846023,0.72322504
367.92975902486006,0.72228222
367.96977427140774,0.73004026
368.0097895181031,0.73780826
368.04980476494615,0.74636422
368.0898200119367,0.74924928
368.12983525907487,0.7456684
368.16985050636043,0.74408418
368.2098657537934,0.7533758799999999
368.2498810013737,0.76763114
368.28989624910133,0.7768919799999999
368.3299114969762,0.7772182
368.36992674499817,0.7763348800000001
368.40994199316725,0.77588806
368.4499572414834,0.77767014
368.48997248994635,0.78071862
368.5299877385565,0.7804850999999999
368.5700029873133,0.77051036
368.6100182362168,0.75254046
368.65003348526716,0.73351764
368.6900487344643,0.7193546200000001
368.73006398380784,0.7125046399999999
368.770079233298,0.7073571599999999
368.8100944829347,0.70544944
368.8501097327177,0.7089481
368.8901249826472,0.7169169
368.93014023272286,0.73154698
368.9701554829448,0.75524808
369.01017073331303,0.7777059599999999
369.0501859838272,0.7949493
369.09020123448755,0.80631568
369.1302164852938,0.80698206
369.17023173624597,0.80214252
369.2102469873441,0.7982466
369.250262238588,0.79528022
369.29027748997765,0.79463068
369.330292741513,0.8000671
369.370307993194,0.81289868
369.4103232450205,0.8243844600000001
369.4503384969925,0.83052984
369.49035374910994,0.8295372200000001
369.530369001373,0.8277198800000001
369.57038425378107,0.82351342
369.61039950633455,0.82094656
369.65041475903325,0.8215934600000001
369.690430011877,0.82115994
369.7304452648659,0.81100756
369.7704605179998,0.78967978
369.81047577127873,0.7648334800000001
369.85049102470254,0.74350466
369.89050627827106,0.7358944000000001
369.9305215319845,0.74670052
369.97053678584257,0.7762007599999999
370.01055203984544,0.81643318
370.05056729399286,0.85748918
370.0905825482847,0.8887267400000001
370.1305978027212,0.90350988
370.1706130573019,0.9039731
370.21062831202715,0.8971144599999998
370.2506435668966,0.8845135199999999
370.2906588219103,0.8681072000000001
370.3306740770683,0.85216908
370.3706893323703,0.8311125
370.4107045878164,0.79711574
370.45071984340655,0.75523054
370.4907350991405,0.7166092
370.53075035501854,0.69239316
370.5707656110402,0.68258646
370.6107808672057,0.67862664
370.65079612351485,0.6740869199999999
370.6908113799678,0.6734761600000001
370.7308266365642,0.67833128
370.7708418933041,0.68990148
370.8108571501877,0.71316916
370.85087240721435,0.7454783600000001
370.8908876643846,0.7821300200000001
370.9309029216981,0.80829278
370.97091817915475,0.8171606800000001
371.01093343675467,0.81317232
371.0509486944976,0.8092063399999999
371.0909639523837,0.79755206
371.1309792104126,0.77902618
371.1709944685846,0.7612495800000001
371.2110097268994,0.7427876
371.251024985357,0.71740486
371.2910402439574,0.69244648
371.3310555027005,0.6759531400000001
371.3710707615863,0.6747025799999999
371.41108602061445,0.6974540599999999
371.4511012797854,0.73980808
371.4911165390986,0.79254242
371.5311317985543,0.84270198
371.5711470581524,0.87389074
371.61116231789265,0.88574006
371.6511775777752,0.8891646200000001
371.69119283779986,0.8895263999999999
371.7312080979666,0.8951909
371.7712233582755,0.91658068
371.81123861872635,0.94823214
371.8512538793191,0.9760828
371.8912691400537,0.9892779
371.9312844009302,0.98775312
371.9712996619485,0.97586762
372.01131492310833,0.94525604
372.05133018441,0.8965429400000001
372.091345445853,0.8455388000000001
372.13136070743775,0.7972162199999999
372.1713759691638,0.7432641
372.21139123103137,0.68930202
372.25140649304024,0.64395462
372.2914217551904,0.6059568399999999
372.33143701748185,0.58159002
372.3714522799143,0.5858928600000001
372.411467542488,0.6175480600000001
372.4514828052028,0.6692495
372.4914980680585,0.72865476
372.5315133310552,0.78450048
372.5715285941927,0.8317265599999999
372.6115438574712,0.87654434
372.6515591208903,0.9171954
372.6915743844501,0.9520892
372.7315896481506,0.9688187
372.7716049119918,0.9542666
372.8116201759734,0.91533092
372.85163544009555,0.87424624
372.8916507043581,0.84876968
372.93166596876097,0.85114264
372.9716812333042,0.88588042
373.01169649798766,0.93344498
373.05171176281135,0.97222592
373.09172702777505,0.98378896
373.131742292879,0.9698788
373.17175755812286,0.94145266
373.21177282350664,0.9129379
373.2517880890303,0.8836581000000001
373.2918033546939,0.85596882
373.33181862049736,0.8244666200000001
373.37183388644036,0.78029874
373.41184915252313,0.72532348
373.4518644187455,0.66720778
373.4918796851075,0.61146172
373.531894951609,0.5614814399999999
373.57191021824985,0.53026774
373.6119254850301,0.52674898
373.6519407519496,0.5499718
373.69195601900867,0.58671802
373.7319712862066,0.62176084
373.7719865535439,0.64745538
373.81200182102026,0.67042856
373.85201708863576,0.6988228599999999
373.89203235639,0.7363268
373.93204762428337,0.78898344
373.97206289231553,0.85136176
374.01207816048657,0.90185254
374.0520934287964,0.9316136
374.09210869724484,0.9563375
374.132123965832,0.97989726
374.1721392345577,0.99795572
374.21215450342197,1.00827654
374.2521697724246,1.01076016
374.2921850415658,1.00447288
374.33220031084534,0.99164174
374.3722155802631,0.96893228
374.41223084981925,0.94119668
374.45224611951346,0.91901452
374.49226138934597,0.9080277
374.53227665931644,0.91090958
374.572291929425,0.9152923000000002
374.6123071996713,0.90847826
374.65232247005576,0.88362616
374.69233774057807,0.85199074
374.73235301123805,0.81821832
374.77236828203587,0.79685634
374.8123835529714,0.79131832
374.85239882404454,0.79142938
374.8924140952552,0.77078274
374.9324293666034,0.72463686
374.9724446380891,0.66499682
375.01245990971216,0.6024288600000001
375.0524751814726,0.54673954
375.09249045337043,0.51015034
375.1325057254053,0.4975599799999999
375.1725209975774,0.51063766
375.21253626988675,0.5476186000000001
375.2525515423332,0.6028246399999999
375.2925668149164,0.6679619
375.3325820876368,0.73230024
375.37259736049407,0.78519166
375.4126126334882,0.8274791
375.45262790661906,0.8627568
375.49264317988667,0.89367614
375.532658453291,0.92664292
375.572673726832,0.9639025799999998
375.6126890005095,1.00485802
375.6527042743235,1.04504404
375.692719548274,1.0761046
375.7327348223609,1.091992
375.7727500965841,1.0865222
375.81276537094374,1.05548872
375.85278064543945,1.00167682
375.8927959200714,0.94288216
375.9328111948395,0.8965867599999999
375.97282646974367,0.8648384
376.0128417447839,0.84813822
376.05285701995996,0.85899126
376.09287229527206,0.8872246
376.13288757071996,0.9107982
376.17290284630366,0.92728074
376.21291812202315,0.93448594
376.2529333978782,0.9325597
376.2929486738691,0.93597162
376.33296394999536,0.95399402
376.3729792262573,0.9804088400000002
376.4129945026546,1.0047042999999998
376.4530097791873,1.01661496
376.4930250558554,1.01537482
376.53304033265886,1.00826182
376.57305560959765,1.00215402
376.61307088667144,1.00026132
376.65308616388046,1.00163862
376.6931014412244,0.99629858
376.73311671870357,0.9700814
376.7731319963177,0.92721982
376.8131472740667,0.88848342
376.8531625519505,0.86015672
376.8931778299692,0.834229
376.9331931081226,0.8140658000000001
376.9732083864108,0.7982849799999999
377.0132236648336,0.7731855000000001
377.05323894339097,0.72894876
377.09325422208303,0.66957314
377.13326950090936,0.6076948
377.1732847798702,0.5594192
377.21330005896544,0.5399364999999999
377.25331533819497,0.5556309799999999
377.29333061755864,0.6024215199999999
377.33334589705674,0.66659726
377.373361176689,0.73415234
377.41337645645524,0.79506976
377.45339173635557,0.8382931599999999
377.49340701638994,0.86156646
377.5334222965583,0.8739454999999999
377.57343757686044,0.88454096
377.61345285729635,0.8946898799999999
377.6534681378661,0.90482674
377.69348341856966,0.92223914
377.7334986994068,0.94771138
377.7735139803777,0.97668064
377.8135292614821,1.00661238
377.8535445427199,1.03842482
377.89355982409126,1.0613639
377.93357510559593,1.074739
377.9735903872341,1.0840344000000002
378.01360566900547,1.0920002
378.0536209509101,1.1056588
378.0936362329479,1.1328520000000002
378.1336515151189,1.1630778
378.1736667974229,1.1845854
378.21368207986006,1.1969892000000002
378.25369736243005,1.2001748
378.293712645133,1.1938874
378.3337279279688,1.1855074
378.37374321093756,1.1783676
378.4137584940389,1.1716766
378.45377377727306,1.1720518
378.4937890606398,1.1884756
378.5338043441392,1.2148906
378.57381962777106,1.2400748
378.61383491153555,1.2501624
378.65385019543237,1.2274282
378.69386547946175,1.17223446
378.7338807636232,1.10685402
378.7738960479171,1.05608322
378.8139113323433,1.02806782
378.8539266169015,1.0269556199999998
378.89394190159186,1.04426116
378.9339571864143,1.0596976
378.9739724713688,1.0578068
379.0139877564553,1.0461664000000002
379.05400304167375,1.03137242
379.09401832702395,1.0146843200000002
379.13403361250596,1.00610372
379.17404889811974,1.01122412
379.2140641838653,1.02262532
379.2540794697424,1.0364419
379.2940947557511,1.0474612
379.33411004189145,1.04318616
379.3741253281631,1.0242217
379.41414061456635,0.9948763800000002
379.4541559011009,0.95614396
379.4941711877668,0.9145595
379.534186474564,0.8776226999999999
379.5742017614925,0.84198688
379.614217048552,0.81192902
379.65423233574273,0.793032
379.69424762306454,0.7768409199999999
379.73426291051726,0.75198672
379.774278198101,0.7168791800000001
379.8142934858158,0.6663189
379.8543087736612,0.6027003
379.8943240616377,0.54360182
379.9343393497446,0.5069001
379.97435463798246,0.5010218
380.014369926351,0.52579586
380.05438521485,0.5757412000000001
380.0944005034796,0.64379906
380.1344157922396,0.71774162
380.17443108113014,0.7817594800000001
380.2144463701511,0.8317807800000001
380.2544616593024,0.86757044
380.29447694858385,0.8946542799999999
380.3344922379957,0.92057116
380.37450752753773,0.95438362
380.41452281720973,0.9955367200000002
380.4545381070119,1.0380543599999998
380.49455339694407,1.07161568
380.53456868700624,1.0897034
380.57458397719836,1.0933904
380.61459926752036,1.0899014
380.6546145579721,1.0837398
380.69462984855363,1.0752378
380.7346451392649,1.0621648
380.7746604301058,1.0416072
380.81467572107636,1.0280488
380.85469101217643,1.0324912
380.89470630340605,1.0527392
380.9347215947651,1.0865446
380.9747368862536,1.1312544
381.01475217787146,1.175082
381.0547674696185,1.208719
381.0947827614949,1.233309
381.1347980535005,1.2543772
381.17481334563524,1.2724582
381.21482863789913,1.2829488000000002
381.25484393029205,1.2853856
381.2948592228138,1.2772093999999998
381.3348745154646,1.2523136
381.3748898082443,1.2074010000000002
381.4149051011528,1.1529368000000002
381.45492039419025,1.1003576000000002
381.49493568735625,1.0574974
381.534950980651,1.0350174
381.5749662740744,1.035293
381.6149815676264,1.0432875999999998
381.654996861307,1.0451244
381.6950121551159,1.0474314
381.7350274490533,1.0638534
381.7750427431191,1.096792
381.81505803731335,1.1383198
381.8550733316357,1.1868076
381.8950886260865,1.232255
381.9351039206652,1.2601702
381.9751192153722,1.2693146
382.0151345102073,1.2637632
382.05514980517023,1.2386058
382.09516510026134,1.1914484
382.1351803954804,1.13097432
382.1751956908271,1.07823492
382.2152109863017,1.0491957200000002
382.2552262819042,1.05066272
382.29524157763433,1.08497552
382.3352568734922,1.1399036
382.3752721694777,1.1880564
382.4152874655906,1.2077242
382.45530276183115,1.1902276
382.49531805819913,1.14180426
382.5353333546946,1.07828224
382.5753486513173,1.02104274
382.6153639480675,0.98320086
382.65537924494487,0.96724624
382.69539454194955,0.96987522
382.7354098390811,0.98417084
382.77542513634006,0.99174294
382.815440433726,0.98276884
382.8554557312389,0.96836506
382.89547102887883,0.95906286
382.9354863266457,0.94843682
382.97550162453945,0.92792176
383.01551692256,0.90826862
383.05553222070716,0.90226928
383.09554751898133,0.90229008
383.13556281738187,0.90241638
383.17557811590916,0.90841358
383.215593414563,0.91273494
383.2556087133434,0.8927419000000001
383.29562401225013,0.84318774
383.33563931128356,0.78047822
383.37565461044306,0.72414468
383.41566990972893,0.68235454
383.4556852091412,0.65275554
383.4957005086796,0.6296196199999999
383.53571580834415,0.60296802
383.57573110813485,0.56490364
383.6157464080515,0.5218437199999999
383.6557617080944,0.48984778
383.69577700826306,0.48073694
383.7357923085578,0.49688522
383.7758076089783,0.53582802
383.81582290952474,0.5875216
383.8558382101968,0.63460246
383.8958535109947,0.6636491400000001
383.93586881191817,0.68041322
383.97588411296726,0.6960207199999999
384.01589941414204,0.7161340599999999
384.0559147154423,0.74441462
384.0959300168679,0.7770687799999999
384.1359453184191,0.80179174
384.17596062009557,0.8182451399999999
384.2159759218973,0.8380895
384.2559912238246,0.8738214
384.2960065258768,0.92464724
384.3360218280543,0.97739378
384.37603713035696,1.01641286
384.4160524327846,1.0354392
384.4560677353374,1.0398714
384.4960830380151,1.0448444
384.53609834081783,1.0585032
384.57611364374543,1.0773084000000002
384.6161289467977,1.0894926
384.65614424997483,1.0938262
384.69615955327674,1.0865032
384.73617485670337,1.0761206
384.7761901602546,1.0809194
384.81620546393043,1.1113240000000002
384.8562207677307,1.1536424
384.89623607165555,1.198512
384.93625137570484,1.238244
384.97626667987856,1.259138
385.01628198417666,1.2506032
385.05629728859884,1.2165924
385.09631259314546,1.1776494
385.1363278978163,1.149888
385.1763432026111,1.1445178
385.2163585075302,1.1719576
385.25637381257326,1.2203588
385.2963891177403,1.2645954
385.33640442303135,1.2940668
385.3764197284463,1.3045972
385.4164350339851,1.2953318
385.4564503396477,1.280792
385.49646564543406,1.2727422000000002
385.53648095134423,1.274322
385.5764962573779,1.2794948000000002
385.61651156353537,1.2708418
385.6565268698163,1.2391056
385.69654217622076,1.1966526
385.73655748274865,1.1663956
385.7765727894,1.1640372
385.81658809617477,1.188729
385.8566034030728,1.2264164
385.8966187100942,1.2576028
385.9366340172387,1.261302
385.97664932450647,1.2292126
386.01666463189736,1.1761786
386.05667993941137,1.1302688
386.09669524704833,1.1155772000000002
386.1367105548084,1.1354598
386.1767258626913,1.1743896
386.21674117069716,1.2253606
386.2567564788258,1.2806056
386.29677178707726,1.319543
386.33678709545154,1.3296184
386.37680240394855,1.32718
386.4168177125682,1.3206202
386.45683302131033,1.310149
386.49684833017506,1.306386
386.53686363916233,1.315129
386.57687894827217,1.3199114
386.61689425750427,1.3111634
386.6569095668588,1.300924
386.69692487633563,1.2916916
386.73694018593477,1.2815592
386.7769554956561,1.2727826
386.81697080549964,1.2776708
386.85698611546536,1.2925948
386.89700142555307,1.307153
386.93701673576277,1.3207218
386.9770320460946,1.3382193999999998
387.0170473565484,1.3477514
387.057062667124,1.3427327999999998
387.0970779778214,1.3330394
387.1370932886407,1.3252328
387.17710859958163,1.3161688
387.2171239106443,1.3024428
387.2571392218287,1.281441
387.29715453313463,1.2402478
387.33716984456225,1.1790188
387.37718515611135,1.1196992
387.4172004677818,1.0820358
387.45721577957374,1.0703618
387.4972310914869,1.0887082
387.5372464035217,1.1335913999999998
387.57726171567765,1.1874018000000002
387.6172770279547,1.226986
387.657292340353,1.2483548
387.6973076528726,1.2601394
387.7373229655131,1.2637632
387.7773382782748,1.2549528
387.8173535911574,1.2383774
387.8573689041609,1.2013606
387.89738421728543,1.13142146
