time,flux,flux_error
427.6496167934558,1.000018360914616,2.525045010330094e-05
427.6700508268652,1.0000221638224975,2.5248337529828874e-05
427.6904847605139,0.99995478104847,2.5247641196598594e-05
427.71091859439474,0.9999661897721149,2.5243771469740743e-05
427.73135262850263,0.9999528795945292,2.5249545232775136e-05
427.7517865628499,1.0000360682044398,2.5250038468813252e-05
427.7722203974292,0.9999554940936978,2.5242993534960042e-05
427.79265443223557,0.9999376679630027,2.5244081555632352e-05
427.8130883673977,0.9998519836947948,2.524922245330902e-05
427.8335222026755,0.9998642243045388,2.5245156882730154e-05
427.8539562381804,0.9999167519696538,2.5246128847864082e-05
427.8743901739246,0.9997980299392242,2.524708993279129e-05
427.8948241100181,0.9999721318156799,2.5248741910845414e-05
427.9152580462207,1.0000931118226641,2.5249100957667277e-05
427.9356919826634,0.9992015676061652,2.5234135233319652e-05
427.9765597563557,0.9938279993489897,2.517282889517055e-05
427.9969937936141,0.9934715361555227,2.5167990829914343e-05
428.0174277309881,0.9933244705772879,2.516476666198873e-05
428.03786156870336,0.9933849605807801,2.5163597039765997e-05
428.05829560666024,0.9937787398078355,2.5168085125039278e-05
428.078729444732,0.994692982630753,2.5178954451555654e-05
428.0991633831465,0.999386365161038,2.5243022548844636e-05
428.11959742180187,1.0000235899129533,2.52496068872799e-05
428.14003126057213,0.9998884678422841,2.5252905403284787e-05
428.1604651996851,1.0000247783216663,2.524953072583284e-05
428.180899239039,0.9999918594003159,2.5249302241491656e-05
428.20133307862415,0.9999380244856166,2.5243894778750275e-05
428.2217670184356,0.9999348157820914,2.524709718626244e-05
428.242201058488,0.9999665462947288,2.524612340776072e-05
428.2830688392816,1.0000393957488363,2.5251891730691752e-05
428.30350288003245,1.0000410595210345,2.5248997595703408e-05
428.3239368210081,1.0000635204457102,2.5246527788777264e-05
428.34437066222307,1.0000672045127206,2.5254133053276712e-05
428.36480460367164,1.0000276305025775,2.5244018087759803e-05
428.3852386453538,1.000054726221234,2.5248897860475113e-05
428.40567248726,1.00013019017451,2.5251755728107713e-05
428.42610642940707,1.0000291754339043,2.5247448979613153e-05
428.44654047189687,1.0001142654977557,2.5248292195634194e-05
428.46697431450883,1.0000699378527607,2.5245127868845557e-05
428.4874082573544,1.000016459460675,2.524914266512638e-05
428.50784230043354,1.0000609059465417,2.5251639672569335e-05
428.52827614385313,1.0001274568344702,2.5248636735513758e-05
428.5487100873972,1.000078375554623,2.5248148939579006e-05
428.56914413116755,1.000108798817676,2.525090163187995e-05
428.5895780752937,1.0001098683855176,2.524999494798636e-05
428.61001191953545,1.000035711681826,2.525157801806457e-05
428.630445964128,1.0000908538461095,2.5245418007691506e-05
428.6713137538856,1.0000225203451114,2.5245864096167154e-05
